event,t_ms,allocator_ref,allocator,live_bytes
414,657.355918,0x371c2c0,A3,4110494516
415,657.370418,0x371c2c0,A3,4121392492
416,657.378199,0x371c2c0,A3,4132290468
417,657.386340,0x371c2c0,A3,4132290700
418,657.589810,0x3fbed40,A0,4363908340
419,657.873169,0x371c2c0,A3,4262960236
420,658.086623,0x3fbed40,A0,4378008804
421,658.310180,0x371c2c0,A3,4273858212
422,658.476498,0x3fbed40,A0,4392109268
423,658.639723,0x371c2c0,A3,4284756188
424,658.804209,0x3fbed40,A0,4406209732
425,658.966091,0x371c2c0,A3,4295654164
426,659.130707,0x3fbed40,A0,4420310196
427,659.293391,0x371c2c0,A3,4306552140
428,659.456435,0x3fbed40,A0,4420310428
429,659.621792,0x371c2c0,A3,4306552372
430,659.786408,0x3fbed40,A0,4420310196
431,659.795130,0x3fbed40,A0,4406209732
432,659.796722,0x3fbed40,A0,4392109268
433,659.798164,0x3fbed40,A0,4378008804
434,659.799045,0x3fbed40,A0,4363908340
435,659.800137,0x3fbed40,A0,4233238812
436,659.819113,0x3fbed40,A0,4363908340
437,659.928243,0x371c2c0,A3,4306552140
438,659.935253,0x371c2c0,A3,4295654164
439,659.936785,0x371c2c0,A3,4284756188
440,659.938327,0x371c2c0,A3,4273858212
441,659.939118,0x371c2c0,A3,4262960236
442,659.939789,0x371c2c0,A3,4132290700
443,659.957994,0x371c2c0,A3,4262960236
444,665.020450,0x4040570,A2,4149203460
445,665.115210,0x4ade570,A1,4232077636
446,666.904158,0x4040570,A2,4160626092
447,667.347958,0x4ade570,A1,4246112804
448,667.462536,0x4040570,A2,4149203460
449,667.980738,0x4ade570,A1,4232077636
450,668.091440,0x3fbed40,A0,4233238812
451,668.169958,0x371c2c0,A3,4132290700
452,668.184077,0x4040570,A2,4149431572
453,668.193640,0x4040570,A2,4149431572
454,668.582935,0x4040570,A2,4149431572
455,668.636108,0x4040570,A2,4150079348
456,668.642817,0x4040570,A2,4150079348
457,668.652801,0x4040570,A2,4150079348
458,668.654283,0x4040570,A2,4150079348
459,668.673179,0x4ade570,A1,4232516092
460,668.681340,0x4ade570,A1,4232516092
461,668.993609,0x4ade570,A1,4232516092
462,669.034065,0x4ade570,A1,4232740756
463,669.039743,0x4ade570,A1,4232740756
464,669.048084,0x4ade570,A1,4232740756
465,669.049546,0x4ade570,A1,4232740756
466,669.510760,0x3fbed40,A0,4247339276
467,669.531088,0x371c2c0,A3,4143188676
468,670.027700,0x371c2c0,A3,4132290700
469,670.109563,0x3fbed40,A0,4233238812
470,671.292749,0x371c2c0,A3,4132305276
471,671.300820,0x371c2c0,A3,4132305276
472,671.611747,0x371c2c0,A3,4132305276
473,671.642790,0x3fbed40,A0,4233466924
474,671.651712,0x3fbed40,A0,4233466924
475,671.801978,0x371c2c0,A3,4132953052
476,671.807997,0x371c2c0,A3,4132953052
477,671.816949,0x371c2c0,A3,4132953052
478,671.818391,0x371c2c0,A3,4132953052
