event,t_ms,allocator_ref,allocator,live_bytes
311,403.280118,0x3a55140,A0,5378850316
312,403.280338,0x30f0690,A1,4305249376
313,403.280418,0x2e27400,A3,4160085092
314,403.281079,0x3a55140,A0,4970182796
315,403.281439,0x2e27400,A3,4159641584
316,403.281940,0x30f0690,A1,4304917816
317,403.282150,0x3a55140,A0,4765849036
318,403.282431,0x2e27400,A3,4148743608
319,403.282851,0x30f0690,A1,4290882648
320,403.283072,0x2e27400,A3,4137845632
321,403.283252,0x3a55140,A0,4568565508
322,403.283342,0x30f0690,A1,4276847480
323,403.283622,0x2e27400,A3,4105151704
324,403.283843,0x30f0690,A1,4234741976
325,403.284243,0x2e27400,A3,4072457776
326,403.284584,0x30f0690,A1,4192636472
327,403.284744,0x2e27400,A3,4061559800
328,403.285014,0x30f0690,A1,4178601304
329,403.285355,0x2e27400,A3,4028865872
330,403.285415,0x30f0690,A1,4136495800
331,403.285755,0x3f1f3f0,A2,4184599812
332,403.286486,0x3a55140,A0,4568224936
333,403.287328,0x3a55140,A0,4554124472
334,403.287388,0x3f1f3f0,A2,4184161868
335,403.287578,0x30f0690,A1,4094390296
336,403.287578,0x2e27400,A3,3996171944
337,403.288008,0x30f0690,A1,4052284792
338,403.288209,0x3a55140,A0,4540024008
339,403.288299,0x2e27400,A3,3963478016
340,403.288369,0x3f1f3f0,A2,4172739236
341,403.288739,0x30f0690,A1,4045267208
342,403.288810,0x2e27400,A3,3958029028
343,403.288870,0x3f1f3f0,A2,4161316604
344,403.289040,0x3a55140,A0,4497722616
345,403.289450,0x3f1f3f0,A2,4127048708
346,403.289911,0x3a55140,A0,4455421224
347,403.289931,0x3f1f3f0,A2,4092780812
348,403.290352,0x3a55140,A0,4441320760
349,403.290352,0x3f1f3f0,A2,4081358180
350,403.290782,0x3f1f3f0,A2,4047090284
351,403.290882,0x3a55140,A0,4399019368
352,403.291303,0x3a55140,A0,4356717976
353,403.291854,0x3a55140,A0,4314416584
354,403.293646,0x3f1f3f0,A2,4012822388
355,403.294097,0x3f1f3f0,A2,3978554492
356,403.294547,0x3f1f3f0,A2,3972843176
357,403.302829,0x3a55140,A0,4307366352
358,403.304381,0x3a55140,A0,4307025780
359,403.305683,0x3a55140,A0,4292925316
360,403.306183,0x3a55140,A0,4278824852
361,403.306744,0x3a55140,A0,4236523460
