seq,step,time,tag,phase,current_bytes,actual_bytes,highwater_bytes
325,-1,10,kOmegaSST.omegaEqn.before,point,23846623281,40000000000,29388700753
326,-1,10,PDE.solveImpl.beforeAssemble,point,23846623281,40000000000,29388700753
327,-1,10,PDE.solveImpl.afterAssemble,point,23846623281,40000000000,29388700753
328,-1,10,PDE.solveImpl.beforeSolve,point,23846623281,40000000000,29388700753
329,-1,10,PDE.solveImpl.afterSolve,point,23846623281,40000000000,29388700753
330,-1,10,kOmegaSST.omegaEqn.after,point,23846623281,40000000000,29388700753
331,-1,10,kOmegaSST.kEqn.before,point,23846623281,40000000000,29388700753
332,-1,10,PDE.solveImpl.beforeAssemble,point,23846623281,40000000000,29388700753
333,-1,10,PDE.solveImpl.afterAssemble,point,23846623281,40000000000,29388700753
334,-1,10,PDE.solveImpl.beforeSolve,point,23846623281,40000000000,29388700753
335,-1,10,PDE.solveImpl.afterSolve,point,23846623281,40000000000,29388700753
336,-1,10,kOmegaSST.kEqn.after,point,23846623281,40000000000,29388700753
337,-1,10,kOmegaSST.correct,exit,23846623281,40000000000,29388700753
338,10,10,after-turb,point,23846623281,40000000000,29388700753
339,10,10,timeStep,exit,23846623281,40000000000,29388700753
340,11,11,timeStep,enter,23846623281,40000000000,29388700753
341,11,11,step-start,point,23846623281,40000000000,29388700753
342,11,11,momentumSolve,enter,23846623281,40000000000,29388700753
343,-1,11,PDE.solveRhs.afterAssemble,point,23846623281,40000000000,29388700753
344,-1,11,PDE.solveRhs.afterSavedRhs,point,24238631865,40000000000,29388700753
345,-1,11,PDE.solveRhs.beforeSolve,point,24238631865,40000000000,29388700753
346,-1,11,PDE.solveRhs.afterSolve,point,24238631865,40000000000,29388700753
347,11,11,momentumSolve,exit,23846623281,40000000000,29388700753
348,11,11,after-UEqn,point,23846623281,40000000000,29388700753
349,11,11,pEqn,enter,25971702177,40000000000,29388700753
350,-1,11,PDE.solveImpl.beforeAssemble,point,25971702177,40000000000,29388700753
351,-1,11,PDE.solveImpl.afterAssemble,point,25971702177,40000000000,29388700753
352,-1,11,PDE.solveImpl.beforeSolve,point,25971702177,40000000000,29388700753
353,-1,11,PDE.solveImpl.afterSolve,point,25971702177,40000000000,29388700753
354,11,11,pEqn,exit,25971702177,40000000000,29388700753
355,11,11,after-pEqn,point,23846623281,40000000000,29388700753
356,-1,11,kOmegaSST.correct,enter,23846623281,40000000000,29388700753
357,-1,11,kOmegaSST.afterGradients,point,23846623281,40000000000,29388700753
358,-1,11,kOmegaSST.omegaEqn.before,point,23846623281,40000000000,29388700753
359,-1,11,PDE.solveImpl.beforeAssemble,point,23846623281,40000000000,29388700753
360,-1,11,PDE.solveImpl.afterAssemble,point,23846623281,40000000000,29388700753
361,-1,11,PDE.solveImpl.beforeSolve,point,23846623281,40000000000,29388700753
362,-1,11,PDE.solveImpl.afterSolve,point,23846623281,40000000000,29388700753
363,-1,11,kOmegaSST.omegaEqn.after,point,23846623281,40000000000,29388700753
364,-1,11,kOmegaSST.kEqn.before,point,23846623281,40000000000,29388700753
365,-1,11,PDE.solveImpl.beforeAssemble,point,23846623281,40000000000,29388700753
366,-1,11,PDE.solveImpl.afterAssemble,point,23846623281,40000000000,29388700753
367,-1,11,PDE.solveImpl.beforeSolve,point,23846623281,40000000000,29388700753
368,-1,11,PDE.solveImpl.afterSolve,point,23846623281,40000000000,29388700753
369,-1,11,kOmegaSST.kEqn.after,point,23846623281,40000000000,29388700753
370,-1,11,kOmegaSST.correct,exit,23846623281,40000000000,29388700753
371,11,11,after-turb,point,23846623281,40000000000,29388700753
372,11,11,timeStep,exit,23846623281,40000000000,29388700753
373,12,12,timeStep,enter,23846623281,40000000000,29388700753
